ethusdt_trade_datetime,ethusdt_trade_minute,predicted,return,trade_threshold,trade_mins
2018-06-22 08:33:59.000,25494273,0.6619031463583607,-0.21550855991943466,0.5,20
2018-06-22 08:34:59.000,25494274,0.9750692877335395,0.4442911628661848,0.5,20
2018-06-22 08:35:59.000,25494275,0.7184229348882898,0.7010057909174126,0.5,20
2018-06-22 10:53:59.000,25494413,0.8472475937894419,-0.13414634146341972,0.5,20
2018-06-22 10:54:59.000,25494414,0.6370762438707342,-0.3245633608536062,0.5,20
2018-06-22 12:53:59.000,25494533,0.7467487889452353,-0.9822566824803002,0.5,20
2018-06-22 13:06:59.000,25494546,0.6031605442388742,0.12306125480044645,0.5,20
2018-06-22 13:28:59.000,25494568,0.5812139357451507,-0.04710920770878529,0.5,20
2018-06-22 13:29:59.000,25494569,0.6224339600777659,-0.3103448275862064,0.5,20
2018-06-22 13:30:59.000,25494570,0.5967872362616763,-0.4562377601308465,0.5,20
2018-06-22 13:31:59.000,25494571,0.851139268249724,0.7619047619047579,0.5,20
2018-06-22 13:32:59.000,25494572,1.0215097706347,1.0101010101010155,0.5,20
2018-06-22 13:33:59.000,25494573,1.048016774976777,0.6551724137931079,0.5,20
2018-06-22 13:35:59.000,25494575,1.2082357853421826,0.2826552462526752,0.5,20
2018-06-22 13:36:59.000,25494576,0.628171498744937,0.7773471145564198,0.5,20
2018-06-22 13:37:59.000,25494577,0.5069899565003557,0.4697353180901715,0.5,20
2018-06-22 13:38:59.000,25494578,0.5079593026909557,-0.04708702538419316,0.5,20
2018-06-22 13:40:59.000,25494580,0.5708866832634427,0.2262974744347905,0.5,20
2018-06-22 13:49:59.000,25494589,0.8550629015146086,2.499135247319267,0.5,20
2018-06-22 13:50:59.000,25494590,0.9330431653617838,2.5986379850826897,0.5,20
2018-06-22 13:51:59.000,25494591,0.5816291693051384,2.2727272727272814,0.5,20
2018-06-22 13:53:59.000,25494593,0.6081578873843216,1.8092668722165104,0.5,20
2018-06-22 13:54:59.000,25494594,0.5942827477999689,1.5358910095752236,0.5,20
2018-06-22 13:55:59.000,25494595,0.6474754109005626,1.2406047147249748,0.5,20
2018-06-22 14:01:59.000,25494601,0.5301755657814152,1.4489679020726782,0.5,20
2018-06-22 14:03:59.000,25494603,0.5461830745615955,1.0594205963205852,0.5,20
2018-06-22 14:08:59.000,25494608,0.5020354982782861,0.6075949367088598,0.5,20
2018-06-22 14:11:59.000,25494611,1.0888082540450625,-0.04620877966814267,0.5,20
2018-06-22 14:12:59.000,25494612,0.673812770831618,-0.10305158888725503,0.5,20
2018-06-22 14:21:59.000,25494621,0.5571472041596353,-0.8427436219155109,0.5,20
2018-06-22 14:27:59.000,25494627,0.6612332798836495,-0.373596389967462,0.5,20
2018-06-22 21:06:59.000,25495026,1.659727084995347,0.8104228773324409,0.5,20
2018-06-22 21:07:59.000,25495027,0.9212522906470316,1.1523801081464384,0.5,20
2018-06-22 21:08:59.000,25495028,0.5146970710069919,0.9600886917960052,0.5,20
2018-06-22 21:09:59.000,25495029,1.0833239043308365,0.5866666666666637,0.5,20
2018-06-22 21:13:59.000,25495033,0.8801743946444517,0.22264350586367845,0.5,20
2018-06-22 21:14:59.000,25495034,0.517872565159956,0.44150110375275936,0.5,20
2018-06-22 21:20:59.000,25495040,0.5527299227760092,-0.04599816007360502,0.5,20
2018-06-22 21:50:59.000,25495070,0.5580543348903467,1.7355555555555562,0.5,20
2018-06-22 22:03:59.000,25495083,0.5473525302355868,0.1791370835608942,0.5,20
2018-06-22 22:05:59.000,25495085,0.6334482397295268,1.7704801790422904,0.5,20
2018-06-22 22:36:59.000,25495116,0.5603964280388483,0.04963635971254466,0.5,20
2018-06-23 22:01:59.000,25496521,1.0219045359405265,-1.0176899063475515,0.5,20
2018-06-24 01:44:59.000,25496744,0.5058007828557595,-0.1113490364025657,0.5,20
2018-06-24 02:54:59.000,25496814,6.931252468410467,-0.5215540180947288,0.5,20
2018-06-24 05:10:59.000,25496950,0.587280518861819,0.4435583234391493,0.5,20
2018-06-24 05:11:59.000,25496951,0.57487019928831,0.4439063761097572,0.5,20
2018-06-24 05:12:59.000,25496952,0.6138626943097242,1.088945620495672,0.5,20
2018-06-24 05:13:59.000,25496953,0.508245166246991,0.6140074670505191,0.5,20
2018-06-24 06:33:59.000,25497033,0.6732900795728274,1.5995931670557684,0.5,20
2018-06-24 15:57:59.000,25497597,0.5115924930929879,2.1297884505431672,0.5,20
2018-06-24 15:58:59.000,25497598,0.5442737373878925,2.1924308933444085,0.5,20
2018-06-24 16:25:59.000,25497625,0.543659119571313,4.6546373980002285,0.5,20
2018-06-24 16:41:59.000,25497641,0.7974561611681811,2.368671100855171,0.5,20
2018-06-24 16:42:59.000,25497642,0.937000578732938,0.9642857142857127,0.5,20
2018-06-24 16:43:59.000,25497643,1.1814825182227122,0.03311258278145193,0.5,20
