btcusdt_trade_date,daily_return,num_daily_trades,target_coin,model,target_col,start_days,training_mins,test_mins,optimal_buy_threshold,best_return
2019-12-06,-0.4616777930776681,4,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-08,0.033803144849824995,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-09,0.537121981728458,4,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-10,0.28570559821361596,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-12,0.39241976746156304,3,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-15,-0.13161751476191139,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-16,-1.1798370917990413,22,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-17,0.9049307124481782,14,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-18,0.3442032181148379,12,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-19,-3.3161485913833944,7,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-22,-0.4435320711653212,5,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-23,-0.3967468559196736,4,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-24,-0.41821936125492576,7,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-25,0.11044198196907046,8,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-26,-0.32715297950615413,8,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-28,-0.0974799910686571,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-29,-0.15986247485355304,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-12-30,0.227659646452102,2,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2020-01-02,-0.42411957837350567,5,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2020-01-03,2.513535954402277,8,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2020-01-05,-0.3516167994880922,3,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2020-01-06,0.27182656023240315,2,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,18.260793636697525
2019-11-24,-0.7000478918453499,4,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-11-25,3.4895138509339674,13,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-11-26,-0.0960566569043833,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-11-27,7.24915042844649,14,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-11-28,0.27401627793778904,2,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-01,1.0116562434936822,3,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-02,0.24037527791953403,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-04,3.5375561144047314,11,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-05,-0.608583046374747,2,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-06,0.334242133371248,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-08,-0.02891420247971699,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-12,0.665507207550759,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-16,-0.1528742345146473,11,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-17,0.31575793954215614,8,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-18,0.21638368045002482,3,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-19,-0.913497758217179,2,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-23,0.054874423257548016,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-25,-0.1813071950736479,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-12-26,-0.08252600285663308,2,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2020-01-03,2.2856154407684453,3,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2020-01-05,0.067505105358417,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.30000000000000004,15.618239218234356
2019-11-24,1.9221972176872784,13,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-11-25,10.76046433372826,50,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-11-26,0.46177283351483145,9,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-11-27,7.124067580717758,13,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-11-28,1.357021766698259,4,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-11-29,1.489650440508774,5,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-11-30,0.47991602731190197,1,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-01,-0.05333630373649845,6,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-02,0.591737063313411,2,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-04,4.2983031918267445,6,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-05,-0.623306594835956,3,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-06,0.34692920262835547,3,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-08,0.006856757259791013,1,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-09,0.336861659373678,2,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-10,0.261122875530561,1,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-12,0.4283687433309055,5,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-14,-0.0557821693983917,1,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-15,-0.36650654423565066,3,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-16,-0.46173558626113465,12,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-17,0.5668569147141052,14,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-18,0.3632258682088445,58,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-19,-2.4294820171175364,15,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-20,-0.5367218223225497,2,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-21,-0.1433254203140304,2,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-22,0.1376843609896834,5,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-23,-0.4412341895892039,4,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-24,0.666102650340588,2,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-25,-0.06351033308877539,1,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-26,0.631775836315409,9,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-27,0.39727334766991296,1,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-28,-0.265128848649208,1,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-29,-1.1466186127608853,8,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-30,0.13266133998208998,1,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-12-31,-0.1441497730009176,2,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2020-01-03,2.3192150847921034,11,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2020-01-04,-0.39949137071353025,2,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2020-01-05,-0.13895652599699002,3,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2020-01-06,0.5279769859464889,7,btcusdt,sgdlinear,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,23.36634589471211
2019-11-24,0.9277702608388917,13,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-11-25,7.215184588650019,52,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-11-26,0.2834947984236829,13,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-11-27,6.756230281506971,13,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-11-28,1.0799963465708067,3,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-11-29,0.518261852521844,4,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-11-30,0.47284390972858803,1,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-01,0.7098961821683538,5,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-02,0.529952428193774,2,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-04,3.7114039304849755,6,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-05,-0.362889509412029,3,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-06,0.2819747161139169,2,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-08,0.033803144849824995,1,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-09,0.702390073269497,3,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-10,0.28570559821361596,1,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-12,0.3721132517730851,4,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-14,-0.1294648471329585,1,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-15,0.04988438866592926,3,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-16,-0.4876724628189656,9,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-17,0.7027235561715661,17,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-18,-1.86608281738337,58,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-19,-2.961915876995406,12,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-20,-0.5094148391869111,2,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-21,-0.1560069160424546,2,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-22,-0.4435320711653212,5,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-23,-0.7531128082513361,4,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-24,0.808406006395772,2,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-25,0.16668508968179904,2,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-26,-0.32715297950615413,8,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-27,0.960599850123563,2,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-28,-0.284532453365624,1,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-29,-1.2004272915596295,10,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-30,0.24527213814739798,1,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-12-31,-0.39922492186506225,2,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2020-01-03,1.5066783605922074,10,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2020-01-04,-0.9731139223179038,2,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2020-01-05,-0.3516167994880922,3,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2020-01-06,0.41599271009708405,6,btcusdt,sgdlinear,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,15.951470994656928
2019-11-24,1.1719589435591717,15,btcusdt,sgdlinear,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,17.74932574314202
2019-11-25,9.40033252302845,62,btcusdt,sgdlinear,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,17.74932574314202
2019-11-26,1.1403662295867143,14,btcusdt,sgdlinear,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,17.74932574314202
2019-11-27,7.760457209173203,12,btcusdt,sgdlinear,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,17.74932574314202
2019-11-28,0.9832138564576665,4,btcusdt,sgdlinear,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,17.74932574314202
2019-11-29,-0.15344210426234198,3,btcusdt,sgdlinear,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,17.74932574314202
2019-11-30,0.503707661410246,1,btcusdt,sgdlinear,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,17.74932574314202
2019-12-01,0.3552540596696262,4,btcusdt,sgdlinear,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,17.74932574314202
2019-12-02,0.4001591463781621,2,btcusdt,sgdlinear,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,17.74932574314202
2019-12-04,3.4367782708325003,8,btcusdt,sgdlinear,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,17.74932574314202
2019-12-05,-0.45477354806745707,3,btcusdt,sgdlinear,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,400000,1440,0.2,17.74932574314202
