btcusdt_trade_date,daily_return,num_daily_trades,target_coin,model,target_col,start_days,training_mins,test_mins,optimal_buy_threshold,best_return
2018-08-28,4.238985398275705,115,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,102.15152890647524
2018-08-04,5.815513184547955,136,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-05,4.377893604888125,217,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-06,6.492562686707405,230,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-07,2.4829124893113756,298,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-08,29.163999395111215,502,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-09,27.367695911377155,541,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-10,24.181250906994837,414,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-11,4.062357446790377,435,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-12,6.981485802722036,184,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-13,14.984426915422121,181,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-14,39.06969387246546,381,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-15,8.675295532204219,236,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-16,10.31019578810945,115,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-17,3.348952488375599,150,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-18,5.822698476971792,139,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-19,12.107835230805819,95,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-20,-0.7926021970353079,131,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-21,10.368025334892977,126,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-22,5.118181101209483,133,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-23,7.32711509951438,84,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-24,6.484809350140437,76,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-25,3.470373016107715,49,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-26,2.7589253840137364,28,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-27,0.47145477194095115,24,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-28,3.023218729240217,76,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,97.76471526044385
2018-08-04,4.8478930531669,54,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-05,10.348848203126021,211,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-06,14.72564919805922,258,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-07,8.406947511442583,312,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-08,41.713840606812944,486,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-09,39.43163208838067,469,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-10,29.682219665881696,444,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-11,34.04057464112823,465,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-12,14.797146650321414,199,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-13,9.323383161227735,115,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-14,40.13103347199802,333,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-15,20.173144161247315,246,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-16,15.402300815739965,116,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-17,6.78899760810525,180,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-18,4.428179915765876,79,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-19,19.674035034138154,153,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-20,3.242999954099857,100,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-21,12.996287483225954,127,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-22,2.5155714388685606,116,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-23,7.939651240806846,90,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-24,8.600897245371275,82,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-25,4.9670733067652195,48,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-26,1.7888739105734535,33,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-27,2.1506706760327705,17,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
2018-08-28,4.662781844862189,71,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,138.59727871245568
