btcusdt_trade_date,daily_return,num_daily_trades,target_coin,model,target_col,start_days,training_mins,test_mins,optimal_buy_threshold,best_return
2020-01-08,0.728883658536474,6,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,10.474393921547055
2020-01-09,0.1935605380017822,4,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,10.474393921547055
2020-01-10,0.73038726686628,2,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,10.474393921547055
2020-01-11,0.11729100868737907,4,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,10.474393921547055
2019-11-26,0.21983909557065903,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-11-27,3.84816652764865,6,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-11-29,1.541238895672707,4,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-11-30,0.25620988798394484,2,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-01,0.04271053130274208,9,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-02,-0.3949976997225101,2,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-04,3.3382503006168953,13,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-05,0.38448121453000894,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-06,0.6540726654081199,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-08,-0.21078846276658791,2,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-09,0.537121981728458,4,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-10,0.28570559821361596,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-12,-0.1219419283686416,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-14,-0.3398301157382065,3,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-16,-0.41979050420542874,11,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-17,0.6811226670002574,9,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-18,-1.743299245071627,15,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-19,-0.5039976893092118,4,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-20,0.05386397847007601,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-23,-0.141827364197044,5,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-24,-0.05316580403573598,2,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-25,-0.011682917749208988,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-26,-0.08840628144622849,2,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-27,0.9195521132307409,5,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-28,-0.284532453365624,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-29,0.24635440680263904,2,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-30,0.24527213814739798,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-12-31,-0.20588750909473796,2,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2020-01-03,2.554474843194985,7,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2020-01-05,-0.9394118634539784,7,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2020-01-06,1.0919190407539732,5,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2020-01-07,0.464925265471284,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2020-01-08,0.24308085069309315,4,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2020-01-09,-2.9042444177872366,15,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2020-01-10,0.22489100841060186,3,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2020-01-11,-0.368389457945364,4,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.2,11.82551370684446
2019-11-27,3.409291536600579,4,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-11-29,0.506512730535204,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-11-30,0.503707661410246,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-12-01,-0.530402759078217,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-12-04,3.680245176777687,3,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-12-05,0.34139321641516396,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-12-08,-0.02891420247971699,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-12-12,0.665507207550759,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-12-16,0.5723671679875074,3,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-12-17,0.610137732419985,7,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-12-18,1.1404429762853687,7,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-12-19,-1.374421513192346,3,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-12-25,-0.1813071950736479,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2019-12-29,0.20961110097670202,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2020-01-03,0.322602017989967,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
2020-01-11,-0.46947530555097294,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,415,none,1440,0.30000000000000004,7.854385447129968
