ethusdt_trade_date,daily_return,num_daily_trades,target_coin,model,target_col,start_days,training_mins,test_mins,optimal_buy_threshold,best_return
2018-06-01,1.3461367291105086,37,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-02,6.379331599472915,86,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-03,10.100431359097682,84,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-04,4.028681330181787,102,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-05,16.509274002974955,110,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-06,7.618104070162842,63,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-07,-1.2951602002865517,65,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-08,0.2602962001193445,41,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-09,0.6821095801830765,23,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-10,20.244463094191335,233,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-11,25.586165117399126,172,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-12,6.944695131504356,154,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-13,39.16649915327392,249,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-14,63.91265160883227,238,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-15,11.230634875102112,158,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-16,9.494946439089404,111,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-17,4.6312112276052515,67,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-18,12.083328295028195,71,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-19,6.937910021358239,67,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-20,6.348754191087645,52,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-21,4.116693475223303,52,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-22,40.090754617819414,235,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-23,15.226312565485927,128,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-24,41.12613481189298,243,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-25,16.947269155042587,151,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-26,6.328550190201785,80,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-27,14.100805089616971,115,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-28,-3.103653877724555,126,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-29,26.528167135407017,155,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-30,17.186283809477228,138,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-07-01,1.5660444604393318,85,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-07-02,16.869531749421014,95,ethusdt,linear,futr_5_open_perc_chg,150,none,1440,0.1,449.1933570077914
2018-06-01,-0.2166842142481807,49,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-02,7.787610368429956,80,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-03,9.853885968483244,82,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-04,2.6583177559537607,79,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-05,19.951953389020353,103,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-06,5.5880052550563635,64,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-07,-1.1720936439128655,56,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-08,1.2360086264773615,35,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-09,-0.10147309830118384,25,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-10,-8.46073565571014,286,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-11,32.73040154502401,159,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-12,-0.8631351847420256,163,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-13,40.52255920240351,249,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-14,97.49753971147798,236,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-15,8.509846335456437,181,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-16,3.0687729516411273,135,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-17,1.768844424929216,79,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-18,14.275113409790707,69,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-19,5.18993504741354,73,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-20,7.539641026812921,52,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-21,5.880352037304669,57,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-22,41.216877626587014,286,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-23,9.977988941662748,128,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-24,28.165516629731368,277,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-25,19.799011720623458,147,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-26,-0.12783872573382604,86,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-27,8.990365963281048,109,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-28,-7.909370710353398,135,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-29,28.967121073048485,168,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-30,18.704576242345798,154,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-07-01,2.144687254200363,93,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-07-02,17.808856817795544,99,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,420.98245809194924
2018-06-01,2.7839095534371134,11,ethusdt,linear,futr_20_open_perc_chg,150,none,1440,0.2,386.40294032524355
2018-06-02,4.192492655391936,30,ethusdt,linear,futr_20_open_perc_chg,150,none,1440,0.2,386.40294032524355
2018-06-03,5.047967890350324,23,ethusdt,linear,futr_20_open_perc_chg,150,none,1440,0.2,386.40294032524355
2018-06-04,3.0396758022544765,28,ethusdt,linear,futr_20_open_perc_chg,150,none,1440,0.2,386.40294032524355
2018-06-05,14.916005416060985,27,ethusdt,linear,futr_20_open_perc_chg,150,none,1440,0.2,386.40294032524355
2018-06-06,3.2311485854617223,22,ethusdt,linear,futr_20_open_perc_chg,150,none,1440,0.2,386.40294032524355
2018-06-07,-2.3064021686373533,12,ethusdt,linear,futr_20_open_perc_chg,150,none,1440,0.2,386.40294032524355
2018-06-08,-0.2452254639689626,13,ethusdt,linear,futr_20_open_perc_chg,150,none,1440,0.2,386.40294032524355
