btcusdt_trade_datetime,btcusdt_trade_minute,predicted,return,trade_threshold,trade_mins,trade_flag
2019-11-26 07:00:00+00:00,26245860,0.226854728732656,-0.1249307332703727,0.2,8,True
2019-11-26 21:07:00+00:00,26246707,0.274044458439085,0.21983909557065903,0.2,8,True
2019-11-27 09:03:00+00:00,26247423,0.2726867795383218,-0.326994239122527,0.2,8,True
2019-11-27 09:09:00+00:00,26247429,0.21067619791106937,-0.0779827514008757,0.2,8,False
2019-11-27 11:35:00+00:00,26247575,0.3679562105038765,1.6320537544551301,0.2,8,True
2019-11-27 12:03:00+00:00,26247603,0.3098002697646026,1.13531681473179,0.2,8,True
2019-11-27 16:06:00+00:00,26247846,0.2389128493164335,0.582744016383032,0.2,8,True
2019-11-27 17:00:00+00:00,26247900,0.22771541600752235,-0.1274755671619095,0.2,8,True
2019-11-27 17:36:00+00:00,26247936,0.31529203708600945,0.791698285852915,0.2,8,True
2019-11-28 15:14:00+00:00,26249234,0.2396017731007916,0.819760056281702,0.2,8,True
2019-11-28 15:15:00+00:00,26249235,0.27312362939239143,0.472579656699165,0.2,8,False
2019-11-28 23:04:00+00:00,26249704,0.23133581605953155,0.11773280477321899,0.2,8,True
2019-11-29 12:04:00+00:00,26250484,0.2138012422405057,0.16407047150482498,0.2,8,True
2019-11-29 12:08:00+00:00,26250488,0.2718653739671993,0.29189137552716604,0.2,8,False
2019-11-29 13:35:00+00:00,26250575,0.322380245154576,0.6369175095229079,0.2,8,True
2019-11-29 23:21:00+00:00,26251161,0.3277107135779136,0.03038819258924,0.2,8,True
2019-11-30 13:54:00+00:00,26252034,0.2336907985704446,0.176675967601332,0.2,8,True
2019-11-30 14:23:00+00:00,26252063,0.28734558651710257,0.053569579008551,0.2,8,True
2019-11-30 14:26:00+00:00,26252066,0.2556851365260098,0.441430819169219,0.2,8,False
2019-11-30 14:27:00+00:00,26252067,0.22565993528962103,-0.0516770343252744,0.2,8,False
2019-11-30 16:04:00+00:00,26252164,0.44400055224423884,0.47284390972858803,0.2,8,True
2019-11-30 17:47:00+00:00,26252267,0.2672114440423543,-0.2166340217446432,0.2,8,True
2019-12-01 01:15:00+00:00,26252715,0.282092296439438,-0.38007231852659396,0.2,8,True
2019-12-01 01:24:00+00:00,26252724,0.2811352807800899,-0.1742036008363481,0.2,8,True
2019-12-01 01:28:00+00:00,26252728,0.339290633787987,-0.327746664236669,0.2,8,False
2019-12-01 01:38:00+00:00,26252738,0.23817824848874508,-0.376649470404703,0.2,8,True
2019-12-01 01:48:00+00:00,26252748,0.20256097594526903,0.08379484302537502,0.2,8,True
2019-12-01 02:03:00+00:00,26252763,0.2223880816379311,0.156887799659741,0.2,8,True
2019-12-01 02:04:00+00:00,26252764,0.2839705144490643,-0.005881645027526999,0.2,8,False
2019-12-01 02:49:00+00:00,26252809,0.31284539848247084,-0.822133491273176,0.2,8,True
2019-12-01 02:59:00+00:00,26252819,0.24160820697865643,-0.2150318493278488,0.2,8,True
2019-12-01 03:01:00+00:00,26252821,0.32814473755865253,-0.375690156628937,0.2,8,False
2019-12-01 03:12:00+00:00,26252832,0.305654380979273,0.039991235152641,0.2,8,True
2019-12-01 03:14:00+00:00,26252834,0.21523533791281282,-0.37580178389485797,0.2,8,False
2019-12-01 03:16:00+00:00,26252836,0.23727425424329435,-0.274755495354583,0.2,8,False
2019-12-01 05:14:00+00:00,26252954,0.2542462745371155,-0.027639881673106992,0.2,8,True
2019-12-01 09:47:00+00:00,26253227,0.4012483213559587,0.7095886527777989,0.2,8,True
2019-12-01 13:31:00+00:00,26253451,0.20149118987610917,0.140451224386872,0.2,8,True
2019-12-01 16:03:00+00:00,26253603,0.35008137388115035,0.43561585555068094,0.2,8,True
2019-12-02 05:41:00+00:00,26254421,0.2391888735304596,0.119776742187619,0.2,8,True
2019-12-02 06:03:00+00:00,26254443,0.24446465680912682,-0.591617847363422,0.2,8,True
2019-12-02 06:08:00+00:00,26254448,0.2905198816923344,0.19662014764091199,0.2,8,False
2019-12-02 06:09:00+00:00,26254449,0.24139615320741548,-0.092194069722631,0.2,8,False
2019-12-02 10:15:00+00:00,26254695,0.21994593275193702,0.31047263645255896,0.2,8,True
2019-12-04 00:37:00+00:00,26256997,0.5220780956870491,-0.36513643283848796,0.2,8,True
2019-12-04 00:39:00+00:00,26256999,0.2539525393140948,-0.044191736188485,0.2,8,False
2019-12-04 01:02:00+00:00,26257022,0.22972154405250586,0.534262249052362,0.2,8,True
2019-12-04 01:05:00+00:00,26257025,0.2140624520011421,0.21116726285836,0.2,8,False
2019-12-04 13:22:00+00:00,26257762,0.5949710583094568,3.8573309180234,0.2,8,True
2019-12-04 13:24:00+00:00,26257764,0.2827635322705047,0.722878031600997,0.2,8,False
2019-12-04 20:55:00+00:00,26258215,0.5480528960247559,-0.435121266486878,0.2,8,True
2019-12-04 20:59:00+00:00,26258219,0.2998075537542798,0.008303285985028996,0.2,8,False
2019-12-04 21:00:00+00:00,26258220,0.3552787755002116,0.12155118246680699,0.2,8,False
2019-12-04 21:01:00+00:00,26258221,0.3454499237559661,-0.1063378761337849,0.2,8,False
2019-12-04 21:05:00+00:00,26258225,0.22771109175147805,-0.05498284173672989,0.2,8,True
2019-12-04 21:07:00+00:00,26258227,0.21878087520042386,-0.06432994695272029,0.2,8,False
2019-12-04 21:08:00+00:00,26258228,0.23213578067393006,-0.15075930835935655,0.2,8,False
2019-12-04 21:24:00+00:00,26258244,0.22574231557222837,0.17866576281244703,0.2,8,True
2019-12-04 21:25:00+00:00,26258245,0.2171354337418325,-0.19015654202937,0.2,8,False
2019-12-05 04:40:00+00:00,26258680,0.36871446260966806,-0.987493002616641,0.2,8,True
2019-12-05 04:44:00+00:00,26258684,0.3422733625181385,0.38448121453000894,0.2,8,False
2019-12-05 23:01:00+00:00,26259781,0.24868672913070042,0.24012227867460298,0.2,8,True
2019-12-06 17:53:00+00:00,26260913,0.40998781662726375,0.6540726654081199,0.2,8,True
2019-12-06 17:54:00+00:00,26260914,0.2002935906284805,-0.882365204340845,0.2,8,False
2019-12-08 15:08:00+00:00,26263628,0.22417320587643655,0.033803144849824995,0.2,8,True
2019-12-09 15:01:00+00:00,26265061,0.3425426547984936,0.066916312887987,0.2,8,True
2019-12-09 15:12:00+00:00,26265072,0.3697034183221037,-0.165268091541039,0.2,8,True
2019-12-09 16:01:00+00:00,26265121,0.2966931238961844,0.355678215113288,0.2,8,True
2019-12-09 20:34:00+00:00,26265394,0.40502133245363214,0.27979554526822203,0.2,8,True
2019-12-10 01:17:00+00:00,26265677,0.34727300808702427,0.28570559821361596,0.2,8,True
2019-12-12 00:00:00+00:00,26268480,0.27287363355344724,-0.1219419283686416,0.2,8,True
2019-12-12 01:56:00+00:00,26268596,0.3239202799121288,0.683405346545211,0.2,8,True
2019-12-15 07:32:00+00:00,26273252,0.20412436090402925,-0.13161751476191139,0.2,8,True
2019-12-16 18:31:00+00:00,26275351,0.6313864874426358,-1.55339849429717,0.2,8,True
2019-12-16 18:32:00+00:00,26275352,0.4382631358913352,-0.0880415774008357,0.2,8,False
2019-12-16 18:33:00+00:00,26275353,0.5182260434841006,-0.2320850263099073,0.2,8,False
2019-12-16 18:34:00+00:00,26275354,0.36906376763520893,-0.900787789801019,0.2,8,False
2019-12-16 18:36:00+00:00,26275356,1.0779196774173023,0.686304591020567,0.2,8,False
2019-12-16 18:37:00+00:00,26275357,0.32678045461994737,0.25545202625112295,0.2,8,False
2019-12-16 18:38:00+00:00,26275358,0.36553634200025914,0.12855683221107403,0.2,8,False
2019-12-16 18:39:00+00:00,26275359,0.30375942608764717,0.458781390779458,0.2,8,False
2019-12-16 18:57:00+00:00,26275377,0.47131088725237563,-0.019759202997957998,0.2,8,True
2019-12-16 18:58:00+00:00,26275378,0.4692326782491491,-0.10438817550515239,0.2,8,False
2019-12-16 19:12:00+00:00,26275392,0.9843662266479408,0.041628091343244994,0.2,8,True
2019-12-16 19:25:00+00:00,26275405,0.38817898532694983,0.04069164657572499,0.2,8,True
2019-12-16 19:32:00+00:00,26275412,0.20631133554282782,-0.33964231080554497,0.2,8,False
2019-12-16 19:42:00+00:00,26275422,0.22985774998551634,-0.282336707380748,0.2,8,True
2019-12-16 19:53:00+00:00,26275433,0.2092969726057812,-0.14967955913811165,0.2,8,True
2019-12-16 20:27:00+00:00,26275467,0.3371714012056862,-0.137120914731034,0.2,8,True
2019-12-16 20:28:00+00:00,26275468,0.7400128070942851,-0.1376974966372641,0.2,8,False
2019-12-16 20:39:00+00:00,26275479,0.3214887862439303,-0.1644369552722873,0.2,8,True
2019-12-16 20:55:00+00:00,26275495,0.20966312703347836,0.220145223183102,0.2,8,True
2019-12-16 23:04:00+00:00,26275624,0.2295199434932479,-0.02829053140393599,0.2,8,True
