btcusdt_trade_datetime,btcusdt_trade_minute,predicted,return,trade_threshold,trade_mins
2018-08-04 16:06:00.000,25556646,0.09980370889596024,0.07293007293007814,0.02,4
2018-08-04 16:10:00.000,25556650,0.031584177065478336,0.05001357511324503,0.02,4
2018-08-04 16:13:00.000,25556653,0.021892485504132253,0.18138711151736486,0.02,4
2018-08-04 16:15:00.000,25556655,0.09308269060410868,0.1271519394242394,0.02,4
2018-08-04 16:37:00.000,25556677,0.20920774711106738,0.005704425207849805,0.02,4
2018-08-04 16:40:00.000,25556680,0.037619358448324425,-0.024242424242421647,0.02,4
2018-08-04 16:45:00.000,25556685,0.0661840609018487,-0.2853433393731007,0.02,4
2018-08-04 16:46:00.000,25556686,0.0579437954650901,-0.1942579631481269,0.02,4
2018-08-04 16:51:00.000,25556691,0.027123198367707158,0.01288032744655445,0.02,4
2018-08-04 17:31:00.000,25556731,0.14136966727546896,0.21270480022995372,0.02,4
2018-08-04 17:32:00.000,25556732,0.15972483413098826,-0.2040816326530586,0.02,4
2018-08-04 17:33:00.000,25556733,0.05011395735118396,0.0,0.02,4
2018-08-04 17:36:00.000,25556736,0.61265612883382,0.048964543909669575,0.02,4
2018-08-04 17:37:00.000,25556737,0.02378319705734877,-0.033055475711413936,0.02,4
2018-08-04 17:38:00.000,25556738,0.16997514730854824,0.21310295176386151,0.02,4
2018-08-04 17:39:00.000,25556739,0.1796832120713565,0.4276457883369304,0.02,4
2018-08-04 17:46:00.000,25556746,0.0951333364455278,-0.146110872367853,0.02,4
2018-08-04 17:47:00.000,25556747,0.15104346816527459,0.0429934936512941,0.02,4
2018-08-04 17:48:00.000,25556748,0.04039447200674484,0.13340027253819384,0.02,4
2018-08-04 17:55:00.000,25556755,0.1837858579932541,0.2609318996415744,0.02,4
2018-08-04 18:00:00.000,25556760,0.31752369877949926,-0.1920458616983108,0.02,4
2018-08-04 18:02:00.000,25556762,0.37711928018108964,0.15078407720144751,0.02,4
2018-08-04 18:06:00.000,25556766,0.12907879714852033,0.1648958288524684,0.02,4
2018-08-04 18:44:00.000,25556804,0.03945562872135766,0.1273174639505686,0.02,4
2018-08-04 23:26:00.000,25557086,0.032068370771310084,0.018544671260028702,0.02,4
2018-08-04 23:57:00.000,25557117,0.03973726285582613,0.2689094862112396,0.02,4
2018-08-05 00:00:00.000,25557120,0.030434733978176753,0.10984308131240823,0.02,4
2018-08-05 00:06:00.000,25557126,0.06575897693666333,0.0840587556454793,0.02,4
2018-08-05 00:08:00.000,25557128,0.06947277446323841,0.155403478756767,0.02,4
2018-08-05 00:13:00.000,25557133,0.10372356079804712,-0.021352617119104897,0.02,4
2018-08-05 00:15:00.000,25557135,0.12254351142491737,-0.12102400546743745,0.02,4
2018-08-05 00:17:00.000,25557137,0.20492316722059067,-0.17940029045760536,0.02,4
2018-08-05 00:21:00.000,25557141,0.02270337751212992,0.10269869344439747,0.02,4
2018-08-05 00:27:00.000,25557147,0.035080943776034657,0.04135295459730259,0.02,4
2018-08-05 00:28:00.000,25557148,0.031231594427519882,-0.06559434177504511,0.02,4
2018-08-05 00:31:00.000,25557151,0.08629918512354018,-0.10690308878657867,0.02,4
2018-08-05 00:35:00.000,25557155,0.09123183932332424,0.1269940926343504,0.02,4
2018-08-05 00:37:00.000,25557157,0.059322710356044306,-0.0414309389108027,0.02,4
2018-08-05 00:58:00.000,25557178,0.15634460175796794,-0.1558255897069283,0.02,4
2018-08-05 01:12:00.000,25557192,0.13844565408870735,-0.15159099034680534,0.02,4
2018-08-05 01:19:00.000,25557199,0.025362076154323843,-0.011453769721962343,0.02,4
2018-08-05 01:23:00.000,25557203,0.07389378365415977,0.09880008018556713,0.02,4
2018-08-05 01:27:00.000,25557207,0.092178929951648,-0.031470382079045275,0.02,4
2018-08-05 01:28:00.000,25557208,0.12114992215772524,0.06299573347077335,0.02,4
2018-08-05 02:05:00.000,25557245,0.11829818750148635,-0.1350574712643626,0.02,4
2018-08-05 02:06:00.000,25557246,0.07033590325986894,-0.25862068965517243,0.02,4
2018-08-05 02:08:00.000,25557248,0.24408437542805728,-0.15250481972779853,0.02,4
2018-08-05 02:09:00.000,25557249,0.1484808175728891,-0.4877276781860637,0.02,4
2018-08-05 02:10:00.000,25557250,0.14096914097709567,-0.1944684528954192,0.02,4
2018-08-05 02:11:00.000,25557251,0.1410460138522771,-0.1469317199654252,0.02,4
2018-08-05 02:13:00.000,25557253,0.2800988722463369,-0.03614440412335362,0.02,4
2018-08-05 02:20:00.000,25557260,0.05327459644920807,0.106907063089622,0.02,4
2018-08-05 02:22:00.000,25557262,0.09718002560957006,0.106907063089622,0.02,4
2018-08-05 02:25:00.000,25557265,0.09237096754670526,-0.1919385796545132,0.02,4
2018-08-05 02:28:00.000,25557268,0.2089100697648998,0.32947024652466955,0.02,4
2018-08-05 02:31:00.000,25557271,0.13452407898829666,0.3008301755806917,0.02,4
2018-08-05 02:38:00.000,25557278,0.03814572467509092,0.24513338139870225,0.02,4
2018-08-05 02:41:00.000,25557281,0.06831772960392302,0.33453496755587336,0.02,4
2018-08-05 02:57:00.000,25557297,0.046479056018370546,0.2724677796038352,0.02,4
2018-08-05 02:58:00.000,25557298,0.0386855292941406,0.1283049332525969,0.02,4
2018-08-05 03:01:00.000,25557301,0.055891929696840315,-0.09632664797641892,0.02,4
2018-08-05 03:03:00.000,25557303,0.08545168293411387,0.04895255921099469,0.02,4
2018-08-05 03:10:00.000,25557310,0.10658593945176542,0.3022974607013301,0.02,4
2018-08-05 03:33:00.000,25557333,0.02645169875772302,0.16786467524642718,0.02,4
2018-08-05 03:42:00.000,25557342,0.07012942653032872,0.012885306455546345,0.02,4
2018-08-05 03:54:00.000,25557354,0.0802121338713937,0.3626252347030943,0.02,4
2018-08-05 03:55:00.000,25557355,0.08110386139485892,0.3626252347030943,0.02,4
2018-08-05 03:56:00.000,25557356,0.08784175795097404,0.4199572876205792,0.02,4
2018-08-05 04:07:00.000,25557367,0.11328866498882872,0.2088877442985144,0.02,4
2018-08-05 04:19:00.000,25557379,0.03599948848568979,0.058724111260698576,0.02,4
2018-08-05 04:20:00.000,25557380,0.037813037545822104,0.21770890028359186,0.02,4
2018-08-05 04:43:00.000,25557403,0.024024523643229934,0.02145002145002145,0.02,4
2018-08-05 04:56:00.000,25557416,0.07064749286518057,-0.01858470335954513,0.02,4
2018-08-05 05:06:00.000,25557426,0.12810172323901825,0.031553432870068954,0.02,4
2018-08-05 05:08:00.000,25557428,0.17109616637843605,0.00430156863869952,0.02,4
2018-08-05 05:09:00.000,25557429,0.05686234179164407,0.23657609864506415,0.02,4
2018-08-05 05:48:00.000,25557468,0.026204722954667803,-0.1328381659762917,0.02,4
2018-08-05 08:01:00.000,25557601,0.061506304033128956,-0.1280575539568293,0.02,4
2018-08-05 08:42:00.000,25557642,0.023568195191834063,0.15167558595426056,0.02,4
2018-08-05 09:14:00.000,25557674,0.12923982537195888,0.08016950123117969,0.02,4
2018-08-05 09:15:00.000,25557675,0.19559935251850025,0.11456722231769492,0.02,4
2018-08-05 09:17:00.000,25557677,0.0627155659751506,0.0,0.02,4
2018-08-05 09:26:00.000,25557686,0.08970338547616397,0.030007287484095486,0.02,4
2018-08-05 09:43:00.000,25557703,0.07662277369722093,0.08568980291345331,0.02,4
2018-08-05 09:50:00.000,25557710,0.14881196588536572,0.8839573872561568,0.02,4
2018-08-05 10:12:00.000,25557732,0.3131035691639126,-0.2478542900036824,0.02,4
2018-08-05 10:13:00.000,25557733,0.08908092501472131,-0.30014724204326393,0.02,4
2018-08-05 10:15:00.000,25557735,0.16811668457507656,0.19304471256210595,0.02,4
2018-08-05 10:17:00.000,25557737,0.7191858034855723,0.04686168702073533,0.02,4
2018-08-05 10:37:00.000,25557757,0.188105462358803,0.02701319381255169,0.02,4
2018-08-05 10:39:00.000,25557759,0.26678396842926844,0.05685452348802503,0.02,4
2018-08-05 10:42:00.000,25557762,0.1409414354305878,0.12785907089075152,0.02,4
2018-08-05 10:43:00.000,25557763,0.10551305209821571,0.12074721215995453,0.02,4
2018-08-05 10:44:00.000,25557764,1.0113930099847341,-0.06387055567383436,0.02,4
2018-08-05 10:49:00.000,25557769,0.04723469969892591,-0.08940355059815491,0.02,4
2018-08-05 10:53:00.000,25557773,0.543744847356302,0.08380205670133152,0.02,4
2018-08-05 11:04:00.000,25557784,0.1349066086382329,0.1959281029048497,0.02,4
2018-08-05 11:12:00.000,25557792,0.1863923431216361,0.0,0.02,4
2018-08-05 11:21:00.000,25557801,0.499191588442074,0.0,0.02,4
2018-08-05 11:26:00.000,25557806,0.13488126390620536,0.1379957889944776,0.02,4
2018-08-05 11:31:00.000,25557811,0.05731037321932875,0.08252586047437105,0.02,4
2018-08-05 12:51:00.000,25557891,0.08954729560166941,0.008513536523063941,0.02,4
2018-08-05 12:54:00.000,25557894,0.07674939483153942,0.10073493941716133,0.02,4
2018-08-05 13:04:00.000,25557904,0.2459893327286531,-0.0014189227538504426,0.02,4
2018-08-05 13:18:00.000,25557918,0.48416651355745854,-0.25545882688739313,0.02,4
2018-08-05 13:19:00.000,25557919,0.07928409760666355,-0.11005030871255173,0.02,4
2018-08-05 13:20:00.000,25557920,0.24834663013074865,0.10025636986007072,0.02,4
2018-08-05 13:25:00.000,25557925,0.0344846961964409,-0.18477404569218128,0.02,4
2018-08-05 13:27:00.000,25557927,0.0360330106031177,-0.07164555510976099,0.02,4
2018-08-05 13:29:00.000,25557929,0.31866757621964115,0.2267313377148821,0.02,4
2018-08-05 13:31:00.000,25557931,0.045194639274076076,0.15199747626831073,0.02,4
2018-08-05 13:32:00.000,25557932,0.04599954320918953,0.3188647266668556,0.02,4
2018-08-05 13:51:00.000,25557951,0.10362662533082312,0.17924230692018694,0.02,4
2018-08-05 13:54:00.000,25557954,0.5310365828561158,-0.1703333667320405,0.02,4
2018-08-05 14:01:00.000,25557961,0.09079004644543942,0.017188283320200788,0.02,4
2018-08-05 14:06:00.000,25557966,0.22481947007156644,-0.034476319078340915,0.02,4
2018-08-05 14:25:00.000,25557985,0.21857749776086965,-0.2728317059161401,0.02,4
2018-08-05 14:28:00.000,25557988,0.20474990529315296,-0.4650827933765325,0.02,4
2018-08-05 14:32:00.000,25557992,0.4735237466314399,0.30668190432102965,0.02,4
2018-08-05 14:37:00.000,25557997,0.17238847956551773,0.04912159038372105,0.02,4
2018-08-05 14:53:00.000,25558013,0.19318935873741472,-0.04766513079023272,0.02,4
2018-08-05 15:27:00.000,25558047,0.02038547759083209,0.3886935894138132,0.02,4
2018-08-05 15:38:00.000,25558058,0.13756985450761627,0.14708612392363207,0.02,4
2018-08-05 16:00:00.000,25558080,0.11621275281212307,0.21863389539868794,0.02,4
2018-08-05 16:01:00.000,25558081,2.487349791235055,0.18439898794974835,0.02,4
2018-08-05 16:03:00.000,25558083,0.08056943834995911,-0.0670155276403379,0.02,4
2018-08-05 16:05:00.000,25558085,0.23715467740312035,0.0,0.02,4
2018-08-05 16:13:00.000,25558093,0.30700515781766724,0.044193539189682295,0.02,4
2018-08-05 16:14:00.000,25558094,0.6925714327576793,0.14981380284503548,0.02,4
2018-08-05 16:21:00.000,25558101,0.12032583254265716,-0.009961151509111863,0.02,4
2018-08-05 16:25:00.000,25558105,0.05907254550456664,-0.270401047448268,0.02,4
2018-08-05 16:26:00.000,25558106,0.06653074507948076,0.09992719590012993,0.02,4
2018-08-05 16:28:00.000,25558108,0.12874012825844816,0.1970865467009452,0.02,4
2018-08-05 16:30:00.000,25558110,0.10583373967689991,-0.03565265754909371,0.02,4
2018-08-05 16:31:00.000,25558111,0.15311381718342243,-0.11826899784834882,0.02,4
2018-08-05 16:32:00.000,25558112,0.44444824310364545,0.20382565067419514,0.02,4
2018-08-05 16:33:00.000,25558113,0.5526987676928845,0.2567906870577494,0.02,4
2018-08-05 16:37:00.000,25558117,0.3403102377971109,-0.09106949741021893,0.02,4
2018-08-05 16:38:00.000,25558118,0.07608625507925793,0.004267000440925968,0.02,4
2018-08-05 16:39:00.000,25558119,0.05476442229461265,-0.13777039214850534,0.02,4
2018-08-05 16:40:00.000,25558120,0.2434395831429793,0.06546738016623539,0.02,4
2018-08-05 16:42:00.000,25558122,0.16072103161545903,-0.2104963732043832,0.02,4
2018-08-05 16:45:00.000,25558125,0.7978686313721235,-0.12663631189527086,0.02,4
2018-08-05 16:46:00.000,25558126,0.3426457807514749,-0.19383711980843554,0.02,4
2018-08-05 16:49:00.000,25558129,0.6823790103635516,-0.35759570315283096,0.02,4
2018-08-05 16:50:00.000,25558130,0.9347249014817085,-0.1442321423471334,0.02,4
2018-08-05 16:51:00.000,25558131,0.36994741008383225,0.3302830997998336,0.02,4
2018-08-05 16:52:00.000,25558132,0.06175088353330804,0.3302830997998336,0.02,4
2018-08-05 16:54:00.000,25558134,0.389646580318633,0.2459778333929184,0.02,4
2018-08-05 16:58:00.000,25558138,0.20682883135391883,-0.20685621353267614,0.02,4
2018-08-05 16:59:00.000,25558139,0.42450146019869944,-0.0042795395215500754,0.02,4
2018-08-05 17:02:00.000,25558142,0.6231049553585113,0.014295516925892041,0.02,4
2018-08-05 17:03:00.000,25558143,0.07843487545976258,-0.26962252846016355,0.02,4
2018-08-05 17:05:00.000,25558145,0.5288559043391152,-0.3744890083187991,0.02,4
2018-08-05 17:07:00.000,25558147,0.29473427220844617,-0.25461671601652536,0.02,4
2018-08-05 17:08:00.000,25558148,0.2420880055079352,0.04447632711621756,0.02,4
2018-08-05 17:09:00.000,25558149,0.15345128995440693,0.10616929698708227,0.02,4
2018-08-05 17:10:00.000,25558150,0.07732075245549241,0.14060258249641586,0.02,4
2018-08-05 17:13:00.000,25558153,0.021756593919420086,0.0042995958379938365,0.02,4
2018-08-05 17:14:00.000,25558154,0.16482677884870334,-0.03008682197198148,0.02,4
2018-08-05 17:16:00.000,25558156,0.3790466106769874,0.021494282520849454,0.02,4
2018-08-05 17:17:00.000,25558157,0.11693769108396801,0.034395287845572976,0.02,4
2018-08-05 17:19:00.000,25558159,0.2524680296925924,-0.040120361083252364,0.02,4
2018-08-05 17:22:00.000,25558162,0.030054179885433685,-0.02578759616624664,0.02,4
2018-08-05 17:24:00.000,25558164,0.030975353933619276,0.06737192167655484,0.02,4
2018-08-05 17:26:00.000,25558166,0.12059260436513752,0.004299041313789632,0.02,4
2018-08-05 17:29:00.000,25558169,0.028199211787522938,0.025793139025008918,0.02,4
2018-08-05 17:31:00.000,25558171,0.029548596995599974,0.14346378973946974,0.02,4
2018-08-05 17:40:00.000,25558180,0.05799414521809387,0.014333424111686041,0.02,4
2018-08-05 18:13:00.000,25558213,0.038517534874607184,-0.03287686897853258,0.02,4
2018-08-05 18:21:00.000,25558221,0.0521068860122097,0.25372342712976903,0.02,4
2018-08-05 18:26:00.000,25558226,0.19642488989302243,0.5432134155080928,0.02,4
2018-08-05 18:37:00.000,25558237,0.03087872336448272,0.15308677301666526,0.02,4
2018-08-05 18:48:00.000,25558248,0.08053584049305695,0.09137635636778464,0.02,4
2018-08-05 18:49:00.000,25558249,0.061729372071459676,0.1356968389778457,0.02,4
2018-08-05 19:03:00.000,25558263,0.0350176569393279,0.3256119505298361,0.02,4
2018-08-05 19:20:00.000,25558280,0.3657142831796131,-0.14385005412179475,0.02,4
2018-08-05 19:21:00.000,25558281,0.3211153956291819,-0.2773234729431843,0.02,4
2018-08-05 19:22:00.000,25558282,0.07386145836620173,-0.01711059145610874,0.02,4
2018-08-05 19:23:00.000,25558283,0.1951615407503533,0.012836787380006508,0.02,4
2018-08-05 19:25:00.000,25558285,0.3694216266096496,-0.028522532800912718,0.02,4
2018-08-05 19:32:00.000,25558292,0.16141758696589248,0.05277044854881007,0.02,4
2018-08-05 19:33:00.000,25558293,0.07520073038785635,0.0,0.02,4
2018-08-05 19:39:00.000,25558299,0.02862606131678902,0.06557190101494417,0.02,4
2018-08-05 19:40:00.000,25558300,0.28228609583148645,0.17409669501683628,0.02,4
2018-08-05 19:50:00.000,25558310,0.07166325413434149,0.1555121199583347,0.02,4
2018-08-05 19:51:00.000,25558311,0.20395127794313062,0.1055303613701912,0.02,4
2018-08-05 19:52:00.000,25558312,0.21898434632213948,0.06414733931091501,0.02,4
