btcusdt_trade_datetime,btcusdt_trade_minute,predicted,return,trade_threshold,trade_mins,trade_flag
2019-12-24 08:56:00+00:00,26286296,0.5632981561783973,0.18797108585227798,0.4,6,True
2019-12-25 12:16:00+00:00,26287936,0.4413102691164347,-0.2193983495731867,0.4,6,True
2019-12-26 16:30:00+00:00,26289630,0.41049749774057503,0.31859523175040105,0.4,6,True
2019-12-26 17:04:00+00:00,26289664,0.6656496967794665,0.12122663784886603,0.4,6,True
2019-12-26 17:05:00+00:00,26289665,0.4135724588545804,-0.03450651302330199,0.4,6,False
2019-12-27 12:59:00+00:00,26290859,0.5290215897508957,0.319123593233975,0.4,6,True
2019-12-27 14:47:00+00:00,26290967,0.4324426979822837,-0.08524965146618589,0.4,6,True
2019-12-27 17:20:00+00:00,26291120,0.41705798762904056,-0.1728246018771942,0.4,6,True
2019-12-27 17:22:00+00:00,26291122,0.5546942886360838,-0.14876891245240606,0.4,6,False
2019-12-27 17:26:00+00:00,26291126,0.4717801612429519,-0.04995613405734199,0.4,6,False
2019-12-28 01:00:00+00:00,26291580,0.4086207657004673,-0.265128848649208,0.4,6,True
2019-12-29 12:33:00+00:00,26293713,0.49792255175262284,-0.0740341619576323,0.4,6,True
2019-12-29 14:22:00+00:00,26293822,0.4157550400100266,-0.1310747641442408,0.4,6,True
2019-12-29 14:23:00+00:00,26293823,0.4411159719064828,-0.1028497631391407,0.4,6,False
2019-12-29 16:08:00+00:00,26293928,0.44508132066988865,0.002966979935400016,0.4,6,True
2019-12-29 16:13:00+00:00,26293933,0.5324144730868527,-0.1750772824034326,0.4,6,False
2019-12-29 19:26:00+00:00,26294126,0.44907003724417766,-0.0717285790550028,0.4,6,True
2019-12-29 20:25:00+00:00,26294185,0.8336809876013984,-0.6503409560628161,0.4,6,True
2019-12-29 22:22:00+00:00,26294302,0.49152807265471504,-0.1056990521460397,0.4,6,True
2019-12-29 23:16:00+00:00,26294356,0.4128706914970438,-0.023484561694470996,0.4,6,True
2019-12-30 15:12:00+00:00,26295312,0.40183240685276245,-0.03309110719780599,0.4,6,True
2019-12-30 16:39:00+00:00,26295399,0.4104424665201297,0.078936716140597,0.4,6,True
2019-12-30 20:01:00+00:00,26295601,0.5802984361373917,0.13266133998208998,0.4,6,True
2019-12-31 01:44:00+00:00,26295944,0.5534253230862918,-0.07243878943787589,0.4,6,True
2019-12-31 13:05:00+00:00,26296625,0.4335372509555861,-0.2023525837607662,0.4,6,True
2019-12-31 14:33:00+00:00,26296713,0.617378734210409,0.039990549044575996,0.4,6,True
2019-12-31 15:09:00+00:00,26296749,0.5609665706442233,-0.2228457145140203,0.4,6,True
2019-12-31 17:54:00+00:00,26296914,0.6973987360221412,-0.10225757457310909,0.4,6,True
2020-01-02 17:25:00+00:00,26299765,0.4006312140504121,0.295211556500099,0.4,6,True
2020-01-03 04:41:00+00:00,26300441,0.47165408328428704,1.375861386463,0.4,6,True
2020-01-03 04:44:00+00:00,26300444,0.7204004474129472,-0.662489170157362,0.4,6,False
2020-01-03 04:47:00+00:00,26300447,0.7823160083356987,0.396475042411943,0.4,6,False
2020-01-03 04:57:00+00:00,26300457,0.4132446141628751,0.08546850242308801,0.4,6,True
2020-01-03 05:05:00+00:00,26300465,0.41832507374795097,-0.582046538849659,0.4,6,True
2020-01-03 08:42:00+00:00,26300682,0.4393483084034253,0.25273743933152804,0.4,6,True
2020-01-03 09:02:00+00:00,26300702,0.41053857222769874,-0.10590661774389878,0.4,6,True
2020-01-03 12:10:00+00:00,26300890,0.632336327278464,-0.10706442439843229,0.4,6,True
2020-01-03 17:39:00+00:00,26301219,0.4083865680792068,0.04808887865067302,0.4,6,True
2020-01-06 02:04:00+00:00,26304604,0.4928280419119015,0.556154027414408,0.4,6,True
2020-01-06 02:55:00+00:00,26304655,0.5160653134659517,0.427973366473942,0.4,6,True
2020-01-06 08:53:00+00:00,26305013,0.5525161626893398,-0.09010869614223249,0.4,6,True
