btcusdt_trade_datetime,btcusdt_trade_minute,predicted,return,trade_threshold,trade_mins,trade_flag
2019-11-26 07:00:00+00:00,26245860,0.26945738667098074,-0.03429830921662899,0.2,6,True
2019-11-26 11:53:00+00:00,26246153,0.2350493215350994,0.7041555450818909,0.2,6,True
2019-11-26 15:58:00+00:00,26246398,0.22604403526085654,0.04476942472772902,0.2,6,True
2019-11-26 21:07:00+00:00,26246707,0.3762670627089155,0.132173957786874,0.2,6,True
2019-11-27 09:36:00+00:00,26247456,0.23507824648190595,-0.2111932379741892,0.2,6,True
2019-11-27 11:35:00+00:00,26247575,0.38031763717187483,1.67170904392522,0.2,6,True
2019-11-27 12:03:00+00:00,26247603,0.308617062790892,1.1284055201915102,0.2,6,True
2019-11-27 17:00:00+00:00,26247900,0.2412033855764874,-0.13849071576812488,0.2,6,True
2019-11-27 17:36:00+00:00,26247936,0.2782975970994084,0.35985097542049094,0.2,6,True
2019-11-28 05:37:00+00:00,26248657,0.24148149181187104,-0.07216169628247149,0.2,6,True
2019-11-28 15:14:00+00:00,26249234,0.21807037287849287,1.0063359335197002,0.2,6,True
2019-11-28 15:15:00+00:00,26249235,0.22547372006921787,0.47620738658069695,0.2,6,False
2019-11-28 23:04:00+00:00,26249704,0.27610687105546977,-0.05335985711966669,0.2,6,True
2019-11-29 12:08:00+00:00,26250488,0.21879762990342722,0.33379798261930205,0.2,6,True
2019-11-29 12:21:00+00:00,26250501,0.20571396265171693,0.9855695416364599,0.2,6,True
2019-11-29 12:23:00+00:00,26250503,0.2085357686263003,0.156964947762996,0.2,6,False
2019-11-29 13:35:00+00:00,26250575,0.41726368515057044,0.6604005496932089,0.2,6,True
2019-11-29 23:21:00+00:00,26251161,0.3072355264422152,-0.0684163281886452,0.2,6,True
2019-11-30 16:04:00+00:00,26252164,0.35333836336296065,0.47991602731190197,0.2,6,True
2019-12-01 03:01:00+00:00,26252821,0.2016243829566514,-0.2043183886052733,0.2,6,True
2019-12-01 05:14:00+00:00,26252954,0.2760461422462646,-0.06557262699605039,0.2,6,True
2019-12-01 09:47:00+00:00,26253227,0.3192257927502441,0.7434786664050049,0.2,6,True
2019-12-01 13:05:00+00:00,26253425,0.2006891838317985,0.25303840264661404,0.2,6,True
2019-12-01 14:03:00+00:00,26253483,0.26252895946326626,-0.30017904540264195,0.2,6,True
2019-12-01 16:03:00+00:00,26253603,0.27271257415034994,0.28754907014626396,0.2,6,True
2019-12-04 00:37:00+00:00,26256997,0.2978912251040398,-0.2046566302996211,0.2,6,True
2019-12-04 13:22:00+00:00,26257762,0.6394098971940441,3.82197897150547,0.2,6,True
2019-12-04 13:24:00+00:00,26257764,0.5506083470898535,1.1429503832793602,0.2,6,False
2019-12-04 20:55:00+00:00,26258215,0.37682411280335454,-0.2206546265893283,0.2,6,True
2019-12-04 21:00:00+00:00,26258220,0.23160724822816942,0.206363865437501,0.2,6,False
2019-12-04 21:01:00+00:00,26258221,0.24909628813267004,-0.344812291094256,0.2,6,False
2019-12-05 04:40:00+00:00,26258680,0.21166817479441716,-1.147313494246099,0.2,6,True
2019-12-06 17:53:00+00:00,26260913,0.33653443450880016,0.31339257836909895,0.2,6,True
2019-12-06 17:54:00+00:00,26260914,0.2841579153190915,-1.2400634387835698,0.2,6,False
2019-12-08 15:08:00+00:00,26263628,0.4393089193144744,0.006856757259791013,0.2,6,True
2019-12-09 15:01:00+00:00,26265061,0.233337796365725,0.21218090485238203,0.2,6,True
2019-12-09 16:01:00+00:00,26265121,0.288223247350528,0.12468075452129598,0.2,6,True
2019-12-10 01:17:00+00:00,26265677,0.23345620217565077,0.261122875530561,0.2,6,True
2019-12-12 00:00:00+00:00,26268480,0.3023843896733972,0.09743411927878201,0.2,6,True
2019-12-15 07:32:00+00:00,26273252,0.2303373206219346,-0.1798686050825356,0.2,6,True
2019-12-16 18:33:00+00:00,26275353,0.3580539991582213,-0.747627516737925,0.2,6,True
2019-12-16 18:36:00+00:00,26275356,0.5340977358804897,0.5639016821109479,0.2,6,False
2019-12-16 18:38:00+00:00,26275358,0.31437604199563773,0.25980274633368905,0.2,6,False
2019-12-16 18:39:00+00:00,26275359,0.5721653516261989,0.19384827760832798,0.2,6,False
2019-12-16 18:57:00+00:00,26275377,0.30033380329026577,-0.15876442998711485,0.2,6,True
2019-12-16 18:58:00+00:00,26275378,0.3747268161974656,-0.2351778455683248,0.2,6,False
2019-12-16 19:12:00+00:00,26275392,0.47326891709360464,0.281999635005158,0.2,6,True
2019-12-16 19:25:00+00:00,26275405,0.22675072415938677,0.029741295720426997,0.2,6,True
2019-12-16 19:42:00+00:00,26275422,0.21472405764605249,-0.1731634084384675,0.2,6,True
2019-12-16 20:28:00+00:00,26275468,0.473475904214786,0.09692476004046702,0.2,6,True
2019-12-16 20:39:00+00:00,26275479,0.21292387406421404,0.014494194473124,0.2,6,True
2019-12-17 14:16:00+00:00,26276536,0.5412683722001275,0.282828720466337,0.2,6,True
2019-12-17 16:11:00+00:00,26276651,0.38138715496691517,0.08322664956946502,0.2,6,True
2019-12-17 19:06:00+00:00,26276826,0.21695111930347938,-0.15721733346130484,0.2,6,True
2019-12-17 19:35:00+00:00,26276855,0.3454082942182808,0.11099689789164999,0.2,6,True
2019-12-17 20:15:00+00:00,26276895,0.2760685299730419,-0.020770987658984996,0.2,6,True
2019-12-17 20:40:00+00:00,26276920,0.23852532015868505,0.10269923968703701,0.2,6,True
2019-12-17 23:09:00+00:00,26277069,0.3495503299415592,0.32354740260835,0.2,6,True
2019-12-18 06:40:00+00:00,26277520,0.23420465060451123,-0.1745397341091275,0.2,6,True
2019-12-18 12:53:00+00:00,26277893,0.5331215384213013,0.31896853862890695,0.2,6,True
2019-12-18 13:06:00+00:00,26277906,0.8242553078465553,-0.1200618790273164,0.2,6,True
2019-12-18 13:09:00+00:00,26277909,0.2302022672239008,-0.45098627135133695,0.2,6,False
2019-12-18 13:10:00+00:00,26277910,0.20355083633449353,-0.23610451759424278,0.2,6,False
2019-12-18 13:15:00+00:00,26277915,0.23415111979535252,-0.1628130608996955,0.2,6,True
2019-12-18 13:19:00+00:00,26277919,0.21596807625242015,-0.347479453869879,0.2,6,False
2019-12-18 13:31:00+00:00,26277931,0.24173685300771824,0.17326784711948098,0.2,6,True
2019-12-18 17:34:00+00:00,26278174,0.21787013579993691,-0.2298061736525971,0.2,6,True
2019-12-18 18:15:00+00:00,26278215,0.20731285003305142,-0.1524875602225969,0.2,6,True
2019-12-18 20:36:00+00:00,26278356,0.28947262014846237,-0.1195864383803994,0.2,6,True
2019-12-18 21:40:00+00:00,26278420,0.2680355317694553,-0.61464188087603,0.2,6,True
2019-12-18 23:02:00+00:00,26278502,0.2235552211745982,0.11483042576653199,0.2,6,True
2019-12-18 23:29:00+00:00,26278529,0.22089571309934625,0.20323137501109703,0.2,6,True
2019-12-19 01:04:00+00:00,26278624,0.8782096049876719,-0.502745837133851,0.2,6,True
2019-12-19 01:07:00+00:00,26278627,0.2103139276146299,-0.520659571109033,0.2,6,False
2019-12-19 01:09:00+00:00,26278629,0.20974233927233607,-0.53280988168694,0.2,6,False
2019-12-19 01:15:00+00:00,26278635,0.3481641481067621,0.164445028255534,0.2,6,True
2019-12-19 01:19:00+00:00,26278639,0.2506737098574007,-0.423734098035493,0.2,6,False
2019-12-19 01:25:00+00:00,26278645,0.2289858576634829,-0.08512134281305249,0.2,6,True
2019-12-19 13:34:00+00:00,26279374,0.34946031746351414,-0.256359859540618,0.2,6,True
2019-12-19 13:36:00+00:00,26279376,0.23250919597962627,0.123923023526093,0.2,6,False
2019-12-19 13:37:00+00:00,26279377,0.21079803965359434,0.22538415749140303,0.2,6,False
2019-12-19 13:38:00+00:00,26279378,0.21267898789427625,0.009844139165108012,0.2,6,False
2019-12-19 13:55:00+00:00,26279395,0.21206752327536033,-0.2301294209576578,0.2,6,True
2019-12-20 15:00:00+00:00,26280900,0.24059012190498763,-0.34346794826987903,0.2,6,True
2019-12-21 00:46:00+00:00,26281486,0.22121022784532007,-0.0845757633177596,0.2,6,True
2019-12-22 07:41:00+00:00,26283341,0.20210893483481907,-0.18400788354044928,0.2,6,True
2019-12-22 08:01:00+00:00,26283361,0.42848018441546687,-0.543835355031839,0.2,6,True
2019-12-22 16:07:00+00:00,26283847,0.2617588141912721,0.36315300365553893,0.2,6,True
2019-12-22 18:46:00+00:00,26284006,0.25069738516838996,0.6199988195390009,0.2,6,True
2019-12-23 00:21:00+00:00,26284341,0.38660564929601055,-0.40705792263807894,0.2,6,True
2019-12-23 16:11:00+00:00,26285291,0.23900916204746644,0.09032583895030802,0.2,6,True
2019-12-24 08:53:00+00:00,26286293,0.2261383632445636,0.443448939037578,0.2,6,True
2019-12-24 19:54:00+00:00,26286954,0.3266305804153976,0.22265371130301,0.2,6,True
2019-12-25 01:01:00+00:00,26287261,0.20924748882445743,-0.184950531999833,0.2,6,True
2019-12-25 01:03:00+00:00,26287263,0.25538175261380813,0.0029304400913360007,0.2,6,False
2019-12-25 01:04:00+00:00,26287264,0.21809900724296272,-0.06598095398704269,0.2,6,False
2019-12-25 06:38:00+00:00,26287598,0.4517852135686244,-0.06351033308877539,0.2,6,True
2019-12-26 16:30:00+00:00,26289630,0.20666887027331737,0.31859523175040105,0.2,6,True
2019-12-26 19:30:00+00:00,26289810,0.24347945747670047,0.017427353117151018,0.2,6,True
2019-12-26 22:04:00+00:00,26289964,0.2188319783017873,0.02217877590214301,0.2,6,True
2019-12-28 18:00:00+00:00,26292600,0.24094515880455103,-0.10886113453361959,0.2,6,True
2019-12-28 18:21:00+00:00,26292621,0.2317807943083286,-0.15319427953389472,0.2,6,True
2019-12-29 12:33:00+00:00,26293713,0.21684456300678703,-0.0740341619576323,0.2,6,True
