ethusdt_trade_date,daily_return,num_daily_trades,target_coin,model,target_col,start_days,training_mins,test_mins,optimal_buy_threshold,best_return
2018-06-06,14.95554872088671,137,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-07,14.413768658909866,286,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-08,10.509257372538002,309,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-09,-3.8456485167373615,223,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-10,81.40379348522767,386,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-11,114.07409122010571,419,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-12,29.703489763562242,355,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-13,114.70744464115239,474,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-14,194.20425366425624,425,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-15,59.10706150196515,420,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-16,43.59255511767414,346,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-17,15.839761903965991,284,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-18,30.623897557187156,298,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-19,58.39155769148004,375,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-20,34.56800522477922,276,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-21,27.20364098968779,304,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-22,96.75301683287985,417,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-23,81.666970284639,421,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-24,135.40297936478285,449,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-25,86.05186083246149,431,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-26,19.655616785045833,206,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-27,83.7200932561165,441,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-28,19.305505213922302,378,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-29,88.96562366316006,470,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
2018-06-30,60.96103293074867,446,ethusdt,xgb,futr_10_open_perc_chg,155,50000,10,0.1000000000000032,1511.9351781603975
