btcusdt_trade_datetime,btcusdt_trade_minute,predicted,return,trade_threshold,trade_mins
2018-10-22 05:21:00+00:00,25669761,943865.6989797183,-0.28091563378230366,0.1,55000
2018-10-22 05:24:00+00:00,25669764,627080.0946574352,-0.2879406723831664,0.1,55000
2018-10-22 05:32:00+00:00,25669772,330762090.2090343,-0.3303847599527452,0.1,55000
2018-10-22 05:36:00+00:00,25669776,125134.91221091636,-0.2778313605434355,0.1,55000
2018-10-22 05:41:00+00:00,25669781,535036.2597864397,-0.2697843801682528,0.1,55000
2018-10-22 05:44:00+00:00,25669784,978693.8318957277,-0.401347191664178,0.1,55000
2018-10-22 05:47:00+00:00,25669787,115656.03984071723,-0.2750829950898155,0.1,55000
2018-10-22 05:52:00+00:00,25669792,304821659.36234814,-0.2634772354728826,0.1,55000
2018-10-22 06:03:00+00:00,25669803,602097015.5877618,-0.2330490491195586,0.1,55000
2018-10-22 06:04:00+00:00,25669804,248967.03396839567,-0.2442666156689352,0.1,55000
2018-10-22 06:12:00+00:00,25669812,59042.46345213959,-0.2526514459585127,0.1,55000
2018-10-22 06:21:00+00:00,25669821,554390.2420840017,-0.2633912725324656,0.1,55000
2018-10-22 06:36:00+00:00,25669836,1990828.9715631763,-0.17733249243891097,0.1,55000
2018-10-22 06:45:00+00:00,25669845,999497606.2450129,-0.196215655508445,0.1,55000
2018-10-22 06:49:00+00:00,25669849,217914.42642124396,-0.2749104645280497,0.1,55000
2018-10-22 06:51:00+00:00,25669851,977944.0046294435,-0.3189720947419404,0.1,55000
2018-10-22 06:52:00+00:00,25669852,76941.58452485417,-0.3404625221559323,0.1,55000
2018-10-22 06:55:00+00:00,25669855,952707830.2382185,-0.2896769842191811,0.1,55000
2018-10-22 06:58:00+00:00,25669858,1839705.566335445,-0.2993607580804784,0.1,55000
2018-10-22 07:02:00+00:00,25669862,293650.3562966746,-0.24927799118209437,0.1,55000
2018-10-22 07:16:00+00:00,25669876,927525940.6366535,-0.24612532426668388,0.1,55000
2018-10-22 07:24:00+00:00,25669884,864009.8197653064,-0.29828154457085937,0.1,55000
2018-10-22 07:31:00+00:00,25669891,499034.8812060289,-0.32490722455019366,0.1,55000
2018-10-22 07:44:00+00:00,25669904,1576675.147063529,-0.2811642294792228,0.1,55000
2018-10-22 07:47:00+00:00,25669907,855376159.2766649,-0.2338261494404321,0.1,55000
2018-10-22 07:52:00+00:00,25669912,1020552880.2992764,-0.2305198778257545,0.1,55000
2018-10-22 07:55:00+00:00,25669915,1372587.3004393214,-0.197156074360878,0.1,55000
2018-10-22 07:56:00+00:00,25669916,692522.339640334,-0.2697676866241101,0.1,55000
2018-10-22 08:02:00+00:00,25669922,8241601.624631808,-0.3592526274488242,0.1,55000
2018-10-22 08:04:00+00:00,25669924,6462496.542401277,-0.430273489059534,0.1,55000
2018-10-22 08:05:00+00:00,25669925,676298.6943662027,-0.438923214148209,0.1,55000
2018-10-22 08:11:00+00:00,25669931,1369083.6106319996,-0.3676683597536868,0.1,55000
2018-10-22 08:21:00+00:00,25669941,1506664.943201909,-0.2310288250897086,0.1,55000
2018-10-22 08:26:00+00:00,25669946,3540069.176038113,-0.2748355501043241,0.1,55000
2018-10-22 08:29:00+00:00,25669949,1853422.4993967277,-0.26791414907191546,0.1,55000
2018-10-22 08:31:00+00:00,25669951,995583425.9756293,-0.278064189930733,0.1,55000
2018-10-22 08:34:00+00:00,25669954,12499140.920532366,-0.3482795956858345,0.1,55000
2018-10-22 08:36:00+00:00,25669956,9171493.244403645,-0.3373461747497356,0.1,55000
2018-10-22 08:44:00+00:00,25669964,925000725.0818646,-0.43006464223761,0.1,55000
2018-10-22 08:48:00+00:00,25669968,192803.31631940868,-0.2575392279218351,0.1,55000
2018-10-22 08:52:00+00:00,25669972,744167421.420036,-0.08587172259265899,0.1,55000
2018-10-22 08:53:00+00:00,25669973,1728479.9446769722,-0.18407491198020098,0.1,55000
2018-10-22 08:56:00+00:00,25669976,192379.4772813665,-0.26781903119426237,0.1,55000
2018-10-22 08:57:00+00:00,25669977,8812687.86513757,-0.2275933273104589,0.1,55000
2018-10-22 09:01:00+00:00,25669981,1248726.0440852877,-0.11693041831422199,0.1,55000
2018-10-22 09:15:00+00:00,25669995,2252423.0913089504,-0.3635532383637697,0.1,55000
2018-10-22 09:23:00+00:00,25670003,1671094.5525735884,-0.3330593184521131,0.1,55000
2018-10-22 09:31:00+00:00,25670011,9853738.751309045,-0.26725666145337146,0.1,55000
2018-10-22 09:33:00+00:00,25670013,135791.98999306705,-0.3118222797373852,0.1,55000
2018-10-22 09:41:00+00:00,25670021,329677.09380902414,-0.2222601508410741,0.1,55000
2018-10-22 09:43:00+00:00,25670023,14380765.843999868,-0.2577104164741061,0.1,55000
2018-10-22 09:51:00+00:00,25670031,2009635.6729231044,-0.19110964282676599,0.1,55000
2018-10-22 10:01:00+00:00,25670041,42094145.73861039,-0.24528019129274958,0.1,55000
2018-10-22 10:05:00+00:00,25670045,109703.22005691631,-0.22716431851799299,0.1,55000
2018-10-22 10:21:00+00:00,25670061,20090640.968307994,-0.2862192210465906,0.1,55000
2018-10-22 10:37:00+00:00,25670077,526404.3676207166,-0.27481774352022936,0.1,55000
2018-10-22 10:40:00+00:00,25670080,561189.208633025,-0.185531748432659,0.1,55000
2018-10-22 10:43:00+00:00,25670083,13495671.174695974,-0.16464181446350898,0.1,55000
2018-10-22 10:44:00+00:00,25670084,1384853.9844353988,-0.180676591054696,0.1,55000
2018-10-22 10:47:00+00:00,25670087,2644715.2868511435,-0.2608522673820496,0.1,55000
2018-10-22 10:50:00+00:00,25670090,222534.35112058843,-0.3170554754790733,0.1,55000
2018-10-22 10:54:00+00:00,25670094,9239467.257699406,-0.2801446755875285,0.1,55000
2018-10-22 10:59:00+00:00,25670099,233393796.68578362,-0.2826777626847971,0.1,55000
