btcusdt_trade_datetime,btcusdt_trade_minute,predicted,return,trade_threshold,trade_mins,trade_flag
2019-12-16 18:36:00+00:00,26275356,0.3207902330305912,1.00882771029311,0.30000000000000004,12,True
2019-12-16 18:39:00+00:00,26275359,0.352948039672453,0.359810229873439,0.30000000000000004,12,False
2019-12-18 15:29:00+00:00,26278049,0.37859857312501255,-0.7643991204998261,0.30000000000000004,12,True
2019-12-18 20:36:00+00:00,26278356,0.3585283642101811,-0.30078695603813,0.30000000000000004,12,True
2019-12-18 23:02:00+00:00,26278502,0.3355159692491961,0.644763894242014,0.30000000000000004,12,True
2019-12-25 06:38:00+00:00,26287598,0.3619260431667914,-0.1781083637063517,0.30000000000000004,12,True
2019-12-26 19:56:00+00:00,26289836,0.3148997703930696,-0.18299006328342649,0.30000000000000004,12,True
2019-12-26 22:04:00+00:00,26289964,0.3497839742695123,-0.10625793038664139,0.30000000000000004,12,True
2020-01-03 08:38:00+00:00,26300678,0.33077186881795945,0.448612367978244,0.30000000000000004,12,True
2020-01-03 08:42:00+00:00,26300682,0.35436528112706783,0.17025236206978303,0.30000000000000004,12,False
2020-01-03 14:07:00+00:00,26301007,0.3057057700634595,-0.1260311005669099,0.30000000000000004,12,True
2020-01-04 18:45:00+00:00,26302725,0.4509971626564634,-0.263760817599129,0.30000000000000004,12,True
2020-01-04 18:51:00+00:00,26302731,0.31938613690884265,0.0011891648572970037,0.30000000000000004,12,False
2020-01-05 21:33:00+00:00,26304333,0.493032642306674,0.135063093420658,0.30000000000000004,12,True
2020-01-06 13:57:00+00:00,26305317,0.5019636290160923,-0.013753781002614984,0.30000000000000004,12,True
