ethusdt_trade_date,daily_return,num_daily_trades,target_coin,model,target_col,start_days,training_mins,test_mins,optimal_buy_threshold,best_return
2018-06-15,-0.28957913432180327,1,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-06-16,-1.7715155787270709,2,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-06-18,2.862842186899245,4,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-06-19,-0.3326408100422006,3,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-06-20,1.0246229445301696,3,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-06-22,20.51851056105665,38,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-06-23,-1.1447450572320463,1,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-06-24,3.163230812167171,11,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-06-25,-0.881117905369035,2,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-06-26,-0.7113407545972108,3,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-06-27,-1.2898433066841828,2,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-06-28,-0.2623388331719657,4,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-06-29,-0.24978882231608232,1,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-07-02,-0.021739498286728595,1,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-07-03,0.15340175890632604,1,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-07-11,0.03411334890281037,1,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
2018-07-13,-0.8936507936507929,1,ethusdt,ridge,futr_25_close_perc_chg,163,none,1440,0.6000000000000001,4.056858615134589
