btcusdt_trade_date,daily_return,num_daily_trades,target_coin,model,target_col,start_days,training_mins,test_mins,optimal_buy_threshold,best_return
2019-11-25,0.5137743964717651,3,btcusdt,sgd,futr_30_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.5,1.1284324685395917
2019-12-04,-1.6349335529881868,9,btcusdt,sgd,futr_30_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.5,1.1284324685395917
2019-12-17,1.012512449800358,5,btcusdt,sgd,futr_30_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.5,1.1284324685395917
2019-12-18,0.21004772323279308,2,btcusdt,sgd,futr_30_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.5,1.1284324685395917
2019-12-19,-1.01176782848118,1,btcusdt,sgd,futr_30_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.5,1.1284324685395917
2019-11-24,9.859127187353875,16,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-11-25,6.681730864352253,44,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-11-27,0.434598923851816,21,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-11-28,1.3831973379727378,3,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-11-29,2.16181208187499,1,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-11-30,0.9212590391260209,2,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-01,1.934347183572151,4,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-02,2.174747785493676,3,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-04,-3.9082086644637593,35,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-05,2.04959073739394,5,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-08,-0.339520444912568,1,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-14,0.8320987752958711,3,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-16,-2.228363628202554,14,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-17,-4.185303934358879,16,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-18,10.82297221041883,4,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-19,-2.3073859211168326,5,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-22,-0.584192117223219,1,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-23,2.7183792398580224,11,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-24,-1.4038428525142268,6,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2019-12-26,-4.223708296517016,5,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2020-01-02,-5.727769891013803,43,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2020-01-03,1.8372903506144382,2,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2020-01-05,-0.596736017877425,1,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2020-01-08,-2.3214729757630987,61,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
2020-01-09,0.7832099696021588,5,btcusdt,sgd,futr_60_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,4.917056306208705
