ethusdt_trade_date,daily_return,num_daily_trades,target_coin,model,target_col,start_days,training_mins,test_mins,optimal_buy_threshold,best_return
2018-06-23,15.037651321881658,124,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-06-24,41.608960181172215,239,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-06-25,16.96560004855957,153,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-06-26,6.134806241083059,82,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-06-27,14.407692698581858,111,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-06-28,-2.7234526844766123,122,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-06-29,26.959643666531772,153,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-06-30,17.554721315103073,136,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-07-01,1.619372213936447,85,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-07-02,17.60101403781779,96,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-07-03,3.9354632984809097,107,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-07-04,8.79851532037398,75,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-07-05,4.523957994582766,127,ethusdt,linear,futr_5_open_perc_chg,160,none,1440,0.1,370.843419713757
2018-06-12,6.189455210607607,134,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-13,38.17784864133822,223,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-14,67.11192571495414,257,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-15,9.555403294389183,175,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-16,10.635373914042617,121,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-17,5.655728368907778,87,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-18,12.717197345802251,78,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-19,6.733272360292993,98,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-20,6.359975217804143,61,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-21,4.63833949319241,55,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-22,36.100637716058,229,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-23,15.969408393681292,135,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-24,48.0040549430105,253,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-25,21.25410305511728,175,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-26,4.7267590183837145,100,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-27,14.962356724209785,143,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-28,-3.8587848449011233,149,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-29,25.457812655246656,175,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-30,15.750013161425782,160,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-07-01,4.467151093648081,114,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-07-02,21.50896620947739,159,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-07-03,3.836953097788956,138,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-07-04,8.856434589801147,108,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-07-05,4.751625775642397,157,ethusdt,linear,futr_5_open_perc_chg,160,70000,1440,0.1,389.56201114992126
2018-06-12,6.1343813801949265,146,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-13,39.067596184222616,243,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-14,62.48781794265626,277,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-15,10.83216756896703,194,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-16,9.667272451577873,124,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-17,6.126713517392456,84,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-18,12.61416880145266,83,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-19,7.367900792457309,95,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-20,5.91784852467146,67,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-21,3.7771047984021324,62,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-22,35.76614149169565,235,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-23,14.731723545425368,129,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-24,49.954548038247246,237,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-25,19.230577083251035,178,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-26,5.924523337930887,103,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-27,16.72803613830506,149,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-28,-2.9783477617959333,152,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-29,24.72839804354969,181,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-30,17.202658318430306,181,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-07-01,4.430709535945363,123,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-07-02,20.027507085486953,167,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-07-03,3.5695697273978557,146,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-07-04,9.809662025591225,113,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-07-05,4.3236201419641755,162,ethusdt,linear,futr_5_open_perc_chg,160,60000,1440,0.1,387.4422987134196
2018-06-12,8.724038012995033,158,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-13,37.07159534664644,253,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-14,60.95698107534136,288,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-15,9.922968905707348,183,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-16,8.648122976722323,119,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-17,5.993473316764105,75,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-18,11.456531264472325,82,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-19,7.357969314503525,106,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-20,5.484076049888331,64,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-21,4.876135798490461,57,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-22,38.501389435867154,235,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-23,15.205890833734726,125,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-24,43.06229511275637,249,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-25,22.886666835000618,199,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-26,5.500440451608182,115,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-27,16.961147656215203,174,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-28,-2.4851305159792583,160,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-29,26.334331128481526,176,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-30,16.572357115757402,190,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-07-01,3.077356191202685,136,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-07-02,18.872626369847602,186,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-07-03,3.9274588405864925,154,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-07-04,9.665898026487467,113,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-07-05,2.9354145522263875,150,ethusdt,linear,futr_5_open_perc_chg,160,50000,1440,0.1,381.5100340953238
2018-06-12,4.884233956277978,131,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-13,38.24286814121911,244,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-14,67.31061283518763,231,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-15,8.787464777529282,172,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-16,9.215590334259975,120,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-17,2.934078950298179,73,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-18,13.394878905813252,70,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-19,7.072002413723336,64,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-20,5.530185798198031,56,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-21,4.091807668342973,55,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-22,44.75689708107291,247,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-23,14.692460792319064,127,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-24,40.07602884963401,252,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-25,17.221909432508205,151,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-26,6.103855091168391,85,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-27,15.136132497883974,116,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-28,-2.617374522361499,127,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-29,26.109204084349077,155,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-30,15.504261674953483,136,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-07-01,0.4977928680519586,84,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-07-02,16.136444331271857,97,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-07-03,3.27415402766875,107,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-07-04,8.944356676671754,76,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-07-05,4.631612214289302,130,ethusdt,linear,futr_6_open_perc_chg,160,none,1440,0.1,371.931458880331
2018-06-12,7.1248343897205135,138,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-13,39.28220300050492,231,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-14,69.22685601339928,258,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-15,9.072853121363496,185,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-16,10.85466053680069,129,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-17,4.735407642091731,90,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-18,14.28414186175177,78,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-19,7.007396552955113,108,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-20,4.610826653360375,62,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-21,3.7058980512051862,55,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-22,37.48677569998935,235,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-23,15.555804137221589,137,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-24,47.7615752117745,263,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-25,22.772481417523114,184,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-26,5.723103085221905,103,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-27,14.591229415434388,150,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-28,-4.756638832319997,144,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-29,25.24109713407,180,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-30,13.98723972702939,167,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-07-01,2.4778352681313645,123,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
