btcusdt_trade_datetime,btcusdt_trade_minute,predicted,return,trade_threshold,trade_mins,trade_flag
2019-12-26 16:33:00+00:00,26289633,1.0849632492582735,0.342013858523071,0.8,12,True
2019-12-27 00:42:00+00:00,26290122,0.951208987878515,-0.322188648924035,0.8,12,True
2019-12-27 00:56:00+00:00,26290136,1.4023714914492997,-0.0879032538875937,0.8,12,True
2019-12-27 00:57:00+00:00,26290137,1.7736227155820354,-0.1720197093475768,0.8,12,False
2019-12-27 00:59:00+00:00,26290139,1.029541222197083,-0.14503397759981526,0.8,12,False
2019-12-27 01:16:00+00:00,26290156,1.0059797426078192,-0.14300914001469905,0.8,12,True
2019-12-27 17:29:00+00:00,26291129,0.918857143933652,-0.08546113869487329,0.8,12,True
2019-12-27 17:39:00+00:00,26291139,0.9921035295587807,-0.355302402344288,0.8,12,False
2019-12-29 17:38:00+00:00,26294018,0.9528855312694049,-0.0929741289027891,0.8,12,True
2020-01-03 04:42:00+00:00,26300442,1.2316343287590006,1.8192596583007201,0.8,12,True
2020-01-03 04:43:00+00:00,26300443,1.7035529308007784,1.5142819247157702,0.8,12,False
2020-01-05 01:19:00+00:00,26303119,1.2338308274692456,0.32715230273642903,0.8,12,True
2020-01-05 01:21:00+00:00,26303121,0.820338572765005,-0.0050250260299899985,0.8,12,False
