ethusdt_trade_date,daily_return,num_daily_trades,target_coin,model,target_col,start_days,training_mins,test_mins,optimal_buy_threshold,best_return
2018-06-02,6.963448953968111,75,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-03,10.619474589075557,80,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-04,3.2420821235399178,83,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-05,18.399876986986293,98,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-06,4.5608872539172145,61,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-07,-0.5979005129335895,53,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-08,0.9212210380623974,37,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-09,-0.06701605016100756,25,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-10,-4.582779765706596,279,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-11,31.434122743350827,155,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-12,-0.05929911030909876,164,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-13,37.97357652052348,244,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-14,98.05971954773014,237,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-15,8.56919632379139,182,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-16,5.669266156348635,126,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-17,2.4002673366767886,77,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-18,14.607127290273302,68,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-19,6.243250841704979,68,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-20,7.04021835533875,52,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-21,5.273968741280094,57,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-22,38.85997297852229,285,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-23,10.292760558148657,124,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-24,28.145276037072396,269,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-25,16.625481481936372,147,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-26,0.04258689433008511,78,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-27,9.328588725238887,106,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-28,-5.214718336059005,126,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-29,29.51569104558245,164,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-06-30,17.516333275491878,151,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-07-01,2.1424021312170107,90,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-07-02,16.301456185606177,95,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
2018-07-03,-0.29119816622152617,117,ethusdt,linear,futr_10_open_perc_chg,150,none,1440,0.1,419.93534217432324
