btcusdt_trade_datetime,btcusdt_trade_minute,predicted,return,trade_threshold,trade_mins
2018-08-04 16:03:00.000,25556643,0.23372669519597222,0.4310530009022092,0.0,6
2018-08-04 16:06:00.000,25556646,0.31898069832565135,0.143000143000143,0.0,6
2018-08-04 16:07:00.000,25556647,0.7757628228346347,0.042865716000342925,0.0,6
2018-08-04 16:08:00.000,25556648,0.46317117545943765,-0.14262079981744538,0.0,6
2018-08-04 16:10:00.000,25556650,0.3240543906681268,0.2314914048098744,0.0,6
2018-08-04 16:11:00.000,25556651,0.1151793737415654,0.16135941739254867,0.0,6
2018-08-04 16:12:00.000,25556652,0.09274528623806177,0.16135941739254867,0.0,6
2018-08-04 16:13:00.000,25556653,0.11060023037673483,0.09712065813527296,0.0,6
2018-08-04 16:15:00.000,25556655,0.06020683835477758,0.2557325523251609,0.0,6
2018-08-04 16:22:00.000,25556662,0.8690951523869926,0.21976767417302487,0.0,6
2018-08-04 16:24:00.000,25556664,0.020588721476490157,-0.03558566893940472,0.0,6
2018-08-04 16:25:00.000,25556665,0.05333978794208161,-0.03558566893940472,0.0,6
2018-08-04 16:26:00.000,25556666,0.10561302461352562,-0.03558566893940472,0.0,6
2018-08-04 16:27:00.000,25556667,0.41275192510340597,-0.04129407074102275,0.0,6
2018-08-04 16:29:00.000,25556669,0.35600684309871133,-0.04129407074102275,0.0,6
2018-08-04 16:33:00.000,25556673,0.1771164035709254,-0.11538625906351165,0.0,6
2018-08-04 16:37:00.000,25556677,0.6712825609655773,0.0028522126039249025,0.0,6
2018-08-04 16:40:00.000,25556680,0.45759046902958644,-0.1639928698752228,0.0,6
2018-08-04 16:43:00.000,25556683,0.03068780291763451,-0.330847225589319,0.0,6
2018-08-04 16:44:00.000,25556684,0.1500241202461221,-0.333770753694308,0.0,6
2018-08-04 16:45:00.000,25556685,0.5725771544608087,-0.30959752321982464,0.0,6
2018-08-04 16:47:00.000,25556687,0.019087825999282604,0.005729591909811012,0.0,6
2018-08-04 16:53:00.000,25556693,0.009631977827007976,0.06875116375668078,0.0,6
