ethusdt_trade_datetime,ethusdt_trade_minute,predicted,return,trade_threshold,trade_mins
2018-06-15 17:57:59.000,25484757,1.168179623091842,-0.28957913432180327,0.6000000000000001,25
2018-06-16 16:45:59.000,25486125,0.8382422193532948,-0.8450199203187269,0.6000000000000001,25
2018-06-16 16:46:59.000,25486126,1.9114196407077135,-0.926495658408344,0.6000000000000001,25
2018-06-18 16:27:59.000,25488987,0.9039716877114599,1.5228304537988062,0.6000000000000001,25
2018-06-18 16:28:59.000,25488988,1.3990047609312206,0.959409644959938,0.6000000000000001,25
2018-06-18 16:31:59.000,25488991,0.679894326576017,0.32676480952194653,0.6000000000000001,25
2018-06-18 17:12:59.000,25489032,0.7125872597574737,0.053837278618554335,0.6000000000000001,25
2018-06-19 03:13:59.000,25489633,3.5498528526795536,-0.33662671166453845,0.6000000000000001,25
2018-06-19 03:23:59.000,25489643,1.8257140745288862,-0.02030788368839058,0.6000000000000001,25
2018-06-19 18:23:59.000,25490543,1.3364238875847034,0.02429378531072844,0.6000000000000001,25
2018-06-20 01:21:59.000,25490961,7.78037729191034,0.03271272503463121,0.6000000000000001,25
2018-06-20 01:22:59.000,25490962,9.343180257315103,-0.16527164522941676,0.6000000000000001,25
2018-06-20 13:22:59.000,25491682,6.336222817481186,1.157181864724955,0.6000000000000001,25
2018-06-22 08:33:59.000,25494273,0.6660773244467901,-0.23091641490432574,0.6000000000000001,25
2018-06-22 08:34:59.000,25494274,1.1454454563068799,0.5248478454921659,0.6000000000000001,25
2018-06-22 08:35:59.000,25494275,0.77737394251824,0.6010057909174126,0.6000000000000001,25
2018-06-22 10:53:59.000,25494413,0.8286117540014543,-0.5065040650406505,0.6000000000000001,25
2018-06-22 10:54:59.000,25494414,0.7323920588860391,-0.7653548897498893,0.6000000000000001,25
2018-06-22 12:53:59.000,25494533,0.7806659598146868,-0.7980292169115408,0.6000000000000001,25
2018-06-22 13:06:59.000,25494546,0.7318749010722334,-2.075345314124462,0.6000000000000001,25
2018-06-22 13:28:59.000,25494568,0.6041170483708236,-0.09143468950749027,0.6000000000000001,25
2018-06-22 13:29:59.000,25494569,0.7332553619594988,0.5099137931034449,0.6000000000000001,25
2018-06-22 13:30:59.000,25494570,0.6686202397604938,0.6855036907913094,0.6000000000000001,25
2018-06-22 13:31:59.000,25494571,0.9404858666094612,1.2008658008657989,0.6000000000000001,25
